city/state,latitude,longitude
"['Paris', 'Barcelona']",41.4823934,2.0252844
['Iona'],47.85512575,3.6450439257238765
['Tulle'],45.2678347,1.7706797
['Lawndale'],33.8885217,-118.3531991
['San Miguel'],37.96345975,-108.41184816085345
['Budva'],42.2885656,18.8419505
['Sarnia'],42.9746137,-82.4065585
['Eastchester'],40.9610563,-73.8064739
['Rapid City'],44.0869329,-103.2274481
['Ottawa'],45.421106,-75.690308
['Edgewater'],40.8270448,-73.975694
"['Sanford', 'Westport']",41.5320481,-71.102265
"['Henderson', 'Martin']",32.182598,-95.7893178
['Hua Hin'],12.5672438,99.9546036
['Battle Ground'],45.7813532,-122.5337433
['Rogers'],36.3320197,-94.1185366
['Swords'],53.4598264,-6.2184562
['San Angelo'],31.4648357,-100.4398442
['Kaysville'],41.0349847,-111.9383931
['South Boston'],36.6987494,-78.9013987
['Pisco'],-13.7099813,-76.2029793
['Carlsbad'],33.1580933,-117.3505966
['Wausau'],44.9596017,-89.6298239
['Noto'],36.8908864,15.0706454
['West Valley'],40.8361755,-79.4230981
['Mendoza'],-34.787093049999996,-68.43818677312292
['Darwin'],-12.46044,130.8410469
['Midland'],31.9973662,-102.0779482
"['Prague', 'Paris']",48.8491111,2.3759534
['Lehi'],48.1113387,-1.6800198
['Godfrey'],38.9556031,-90.1867765
['San Ignacio'],23.92493515,-106.27530726923777
['Royal Oak'],42.4894801,-83.1446485
['La Porte'],29.6657838,-95.0193729
['Stratford'],52.1927885,-1.7063668
['Mishima'],35.147361,138.948903
"['Bentley', 'Brooklyn']",51.871269600000005,1.0431380880295558
['Fords'],40.5411231,-74.31652441076895
['Casablanca'],33.5950627,-7.6187768
['Collierville'],35.042036,-89.6645266
['Franklin Park'],41.9353084,-87.865618
"['Charleston', 'Savannah']",32.7927545,-80.0488608
['Santa Maria'],-29.6860512,-53.8069214
['Kalispell'],48.2022563,-114.3167117
"['Man', 'Miami']",49.3719582,-98.2420661
['Taylors'],34.90869135,-82.29585133163584
['Montreux'],46.4310831,6.9129921
"['Best', 'Ann Arbor']",42.2406705,-83.747687
['Bozeman'],45.6794293,-111.0440474
['Imperia'],43.95837525,7.866742714674276
['Akron'],41.083064,-81.518485
['Menifee'],33.6864432,-117.1770437
['Flower Mound'],33.0283854,-97.0867203
['Quito'],-0.2201641,-78.5123274
['Hamada'],34.42077205,10.114554508613121
['GeorgeTown'],6.8137426,-58.1624465
['Gurnee'],42.3702996,-87.9020186
['Redmond'],47.6694141,-122.1238767
['Sidney'],-33.8548157,151.2164539
['Jakarta'],-6.1753942,106.827183
['Rexburg'],43.8235163,-111.7870222
['Golden Gate'],37.8302731,-122.4798443
['Brisbane'],-27.4689682,153.0234991
['Sim'],54.9872705,57.6847437
['Bari'],41.1257843,16.8620293
['Trinidad'],10.443024300000001,-61.26130538878063
['San José'],9.9325427,-84.0795782
['Hassan'],13.0070817,76.0992703
"['Nice', 'Paris']",48.8555126,2.3901663
['Port Angeles'],48.118146,-123.4307413
['Livingstone'],-22.721137849999998,150.24127629909626
['Groves'],29.9482695,-93.9171155
['Wao'],7.6384156,124.7254775
['Loveland'],40.3977612,-105.0749801
['Rudow'],52.4146801,13.4986183
['Nandu'],9.233333,8.516667
['Keren'],15.780477,38.453606
['Burnsville'],44.7677424,-93.2777226
['Meda'],45.6625046,9.1567532
['Lynwood'],33.924831,-118.2024154
['New Hope'],45.0347176,-93.3861037
['Pomona'],34.0553813,-117.7517496
['Antioch'],38.0049214,-121.805789
['Amato'],38.941788,16.462202
['Buckeye'],33.3703197,-112.5837766
"['Sunset', 'David']",41.2650935,-97.1242812
['Milas'],37.27455045,27.80857022872886
['Hopkins'],33.1368252,-95.5656578
['Soma'],39.21086445,27.63408226370003
['Greenfield'],42.6097476,-72.5979752
['Pullman'],46.7304268,-117.173895
['Liberal'],37.0430812,-100.920999
['Cupertino'],37.3228934,-122.0322895
['Winthrop'],42.3750976,-70.982827
['Manage'],50.49373705,4.2432909165236055
['Hem'],50.6540895,3.1839429
['Hamburg'],53.550341,10.000654
"['Redlands', 'Yucaipa']",34.033625,-117.0430865
['Poinciana'],28.1743275,-81.49322346187505
['Elda'],38.4789671,-0.7956759
['Adana'],36.9936175,35.3258349
['Brookings'],44.311461,-96.79844
"['Auckland', 'Brisbane']",-36.8636701,174.7479895
['Guye'],39.7325422,118.4409165
['Veles'],41.718869,21.7705695
"['Copenhagen', 'London']",51.5426452,-0.1219212
['Niles'],42.0289319,-87.8122348
['Lancaster'],40.03813,-76.3056686
['Bloomingdale'],41.9575285,-88.0809036
['Iganga'],0.6782174000000001,33.55223807556632
['Matsumoto'],36.2382047,137.9687141
['Benidorm'],38.5406255,-0.1290929
['Ban Mai'],14.968393,102.0360653
['Kimberley'],-28.7383012,24.7642251
['Dunedin'],-45.8740984,170.5035755
['San Lorenzo'],42.3832108,9.287966
['Laur'],15.5797175,121.1865246
['Andover'],45.2332985,-93.2913405
"['Boston', 'Lawrence']",43.6465062,-79.3786735
['Kota'],25.1968256,76.00089330885552
['Mysore'],12.3051828,76.6553609
"['Bell', 'Evans']",52.0778331,0.7172379
"['Adrian', 'Houston']",38.3936632,-94.3489428
['Calumet'],47.321883,-93.276868
['Wake Forest'],35.9803138,-78.5103731
['Paterson'],40.9167654,-74.171811
['Draper'],40.5246711,-111.8638226
"['Liverpool', 'Dublin']",53.4197965,-3.0001212
['Roth'],49.1952934,11.056652343301323
['Haslett'],42.7505675,-84.40262306638166
['Wylie'],33.0151201,-96.5388789
['East Hartford'],41.7823216,-72.6120346
['Sucre'],-19.0477251,-65.2594306
['Concord'],43.207178,-71.537476
"['Charleston', 'Buy']",32.794625,-80.0265335
['Jamestown'],37.2104434,-76.7738928
['Roselle'],41.9847505,-88.0797933
['Wilton'],47.5034,-95.001117
['Hilo'],19.7073734,-155.0815803
['East Meadow'],40.721929599999996,-73.55839696869465
['Sukhothai'],17.1446985,99.4375845
['Teo'],42.80158,-8.5671194
['Keene'],42.933597,-72.2784264
['Brigham'],45.2463988,-72.8454198
['Edina'],44.8897027,-93.3501222
['Windsor'],51.48379805,-0.6041397427111339
['Starkville'],33.4503998,-88.8183872
['El Dorado'],33.20763,-92.6662674
['Tempe'],33.4255056,-111.9400125
['Sutton'],30.5672947,-100.6432359
['College Station'],30.5955289,-96.3071042
"['Porto', 'London']",40.8495993,14.2556023
['Bloomington'],39.1670396,-86.5342881
['Granville'],48.8376284,-1.5959213
['Tena'],4.646580200000001,-74.40078036307561
['Hawthorne'],33.9188589,-118.3483256
['Isabela'],17.0,122.0
['Ames'],50.536715,2.4086536
['Acapulco'],16.8680495,-99.8940182
['Gresham'],45.4997475,-122.4309766
['Solana'],38.941937,-3.236528
['Garfield'],39.5462048,-107.8776144
['Penticton'],49.494891,-119.594421
['Seabrook'],29.5633199,-95.019723
['Estelle'],33.1764274,-115.5085978
['Meridian'],32.3643098,-88.703656
"['Cali', 'Iowa']",41.6609605,-93.6965928
"['Best', 'Jersey City']",40.52196015,-74.45491109647708
['New Amsterdam'],6.2426407,-57.5168359
['Plunge'],55.9139294,21.8533903
['Beaufort'],50.2207301,3.9661418
['Tupelo'],34.2576067,-88.7033859
['St Helens'],53.4535471,-2.7343231
['Marino'],41.7697883,12.6586082
['Pilar'],9.87648585,126.05589067169424
['Sun Valley'],33.670169,-95.42850117122116
['Fairfax'],38.8462236,-77.3063733
['Coconut Grove'],25.7398164,-80.2388468
['Castle Rock'],39.3723341,-104.8586643
['Vernon'],49.0917814,1.4886571
['Grays'],51.4780898,0.3233131
['Yorba Linda'],33.8901096,-117.8249705
['Weener'],53.1645939,7.3536239
['Wako'],35.7817053,139.6058692
['Morales'],8.265754300000001,-73.96754253959216
['Tuscaloosa'],33.2095614,-87.5675258
['Berber'],18.384202950000002,33.751416496703186
['Oroville'],39.5137752,-121.556359
['Peabody'],42.5278731,-70.9286609
['Lages'],-27.8165664,-50.325883
['Joplin'],37.08418,-94.51323
"['Buy', 'Everett']",47.9098203,-122.2171481
['Valletta'],35.8989818,14.5136759
['Chamba'],45.7556472,3.7577075
['Pelham'],33.285669,-86.8099884
['Denison'],33.7556593,-96.536658
['Tooele'],40.4062872,-113.1966394
['El Paso'],31.7754152,-106.464634
['Busia'],0.3914371,34.01805855512373
['Deva'],45.8817402,22.9008611
"['Tequila', 'Tampa']",28.0352012,-82.6549334
['Breves'],-1.68036,-50.479085
"['San Diego', 'Wedding']",32.8441079,-117.27920409398675
['Westlake'],32.991226,-97.1943701
['Jaspur'],29.276760250000002,78.86655713088385
"['Niagara Falls', 'Niagara Falls']",43.0784134,-79.07432660200001
['Abay'],43.211494,76.761475
"['Elizabeth', 'Wedding', 'Glendale']",-33.950162500000005,25.566754790430856
['Olympia'],47.0451022,-122.8950075
['Luton'],51.8784385,-0.4152837
"['Best', 'Merced']",37.29258435,-120.4626477727349
['Bothell'],47.7598697,-122.2068288
"['Prague', 'London']",51.4554053,-0.1275101
['Wichita'],37.6922361,-97.3375448
['Natal'],-5.805398,-35.2080905
"['Ko Samui', 'Bangkok']",9.534163,100.0413435
['Woonsocket'],42.0028761,-71.5147839
['Brenham'],30.1668828,-96.3977442
['Maricopa'],33.34883,-112.49123
['Fillmore'],43.6466588,-92.0636359
['BoGo'],11.0530536,124.0110354
['Stroud'],51.745424,-2.2198605
['La Rochelle'],46.1591126,-1.1520434
['Paso Robles'],35.6267654,-120.6912456
['Arequipa'],-16.3988667,-71.5369607
['Ati'],49.0154807,4.1278042
['Huy'],50.5180856,5.2408138
['Twin Falls'],42.5704456,-114.4602554
['Pala'],9.7130742,76.6831302
['Kuala Lumpur'],3.1516964,101.6942371
['Moshi'],-3.3486456,37.3435249
['Ennis'],32.3293111,-96.6252679
['Arvin'],35.209129,-118.828431
['Auckland'],-36.852095,174.7631803
"['Cairns', 'Melbourne']",53.2036759,-2.9317763
"['Naples', 'Rome']",48.8799553,2.3213587
['Rotterdam'],51.9228934,4.4631786
['Campana'],39.4124481,16.8225645
['Santiago'],9.8694792,-83.7980749
['Miri'],43.4599858,1.3262332
['Ventura'],34.4458248,-119.0779359
['Magenta'],49.0481479,3.9665072
"['Carolina', 'Carson']",35.2188032,-80.8508627
"['Paris', 'Madrid']",48.74711155,2.3537487852186496
['West Chester'],39.9597213,-75.6059638
['Kars'],40.4558435,42.9979531
['Whitehall'],51.5023278,-0.1260826
['Grafton'],-29.69125,152.9333435
['Norfolk'],52.666667,1.0
['Lakewood'],39.7085736,-105.0846694
['Idaho Falls'],43.4935245,-112.0400919
['Ramallah'],31.9030543,35.1952255
['Santee'],32.8383828,-116.9739167
['Moline'],41.5067003,-90.5151342
"['Siena', 'Siena']",35.000074,104.999927
['Adelaide'],-34.9281805,138.5999312
['Live Oak'],28.2678746,-98.101923
['Ipswich'],52.0579495,1.1526345
['Kiev'],50.4500336,30.5241361
['MoJo'],-7.271395849999999,112.76709299306133
['Sandy Springs'],33.9242688,-84.3785379
['Silla'],39.3632045,-0.4112618
['Porterville'],36.06523,-119.0167679
['Ventanas'],-1.32539155,-79.33515580593681
['Turlock'],37.4946568,-120.8465941
['Dudley'],52.5110832,-2.0816813
['Taft'],35.1424671,-119.4565078
['Chesapeake'],36.7183708,-76.2466798
['Zamboanga'],6.9046004,122.0763695
['Rioja'],42.2814642,-2.482804975070473
['Uman'],21.0000287,57.0036901
['Chaumont'],48.1111324,5.1395849
"['Bratislava', 'Vienna']",48.1747635,17.1198008
['Longmont'],40.1672117,-105.1019287
['Bakersfield'],35.3738712,-119.0194639
"['London', 'Paris']",51.46339705,-0.11366305544879493
['Pittsfield'],42.451302,-73.260018
['Buga'],3.9000578,-76.302013
"['Ono', 'Tui']",39.72467855,140.1444221669098
['Vinh'],18.6692445,105.6881594
"['New York', 'New York']",40.7127281,-74.0060152
['Brunswick'],52.2646577,10.5236066
"['Chiang Mai', 'Bangkok']",19.916717,99.2103974
['Acworth'],34.0659329,-84.6768796
['Rho'],45.5285317,9.0401796
"['Venice', 'Vienna']",34.0012447,-118.4526999
['Minas'],-34.3773987,-55.2382144
['Moses Lake'],47.1301417,-119.2780771
['Woodbridge'],40.55418,-74.28600076944446
['Norristown'],40.121497,-75.3399048
['Vigo'],42.2376602,-8.7247205
['Plainfield'],41.6086711,-88.2054345
['Biga'],40.280711749999995,27.25554984561371
"['Easton', 'Van']",51.4650433,-2.5662925280150772
['Oss'],51.778354199999995,5.532083610932192
['Mauldin'],34.77873,-82.310119
['New Haven'],41.298434349999994,-72.93102342707913
['Arai'],40.9575221,68.2919167
['Yonkers'],40.9312099,-73.8987469
"['Boston', 'Austin']",42.3734253,-71.0696309
['Urbana'],40.1117174,-88.207301
['Stockton'],37.9577016,-121.2907796
['Greer'],34.9381361,-82.2272119
['Covington'],39.0836224,-84.508371
['Brownsville'],25.9140256,-97.4890856
['Fortaleza'],-3.7304512,-38.5217989
['Bethlehem'],31.7043556,35.2061876
['Bolton'],53.5782863,-2.4300367
['Sanya'],18.2534658,109.5034392
"['Best', 'Kyle']",30.03479505,-97.8445577
"['Kanye', 'Kanye', 'Kanye', 'Kanye']",46.783246899999995,-56.195158907484085
['Carmichael'],38.62709845,-121.32224222755409
"['Johnson', 'Johnson', 'Johnson']",44.636504,-72.67844174671883
['Texas City'],29.396013,-94.9175485
['Eastlake'],41.659241,-81.43220925
['Richardson'],32.9481789,-96.7297206
['Oakdale'],44.991003000000006,-92.96437403115914
['Tolentino'],43.2087546,13.2844096
"['Amsterdam', 'Paris']",48.7474408,2.357069668368834
['Corvallis'],44.5645659,-123.2620435
['Shenzhen'],22.555454,114.0543297
['Milpitas'],37.4282724,-121.9066238
['Sens'],48.1978559,3.282606
['Orsay'],48.699184,2.187457
['Ko Samui'],9.50139445,99.99561927320003
"['Omaha', 'Kansas City']",37.380382,-94.698298
['Griffith'],-34.2870772,146.0551022
['Dedham'],41.9060971,-94.8222061
['Da Nang'],16.068,108.212
['Trujillo'],9.5721534,-70.5363079
['Tunis'],33.8439408,9.400138
['Bremen'],53.0758196,8.8071646
"['Lisbon', 'Porto']",38.717239,-9.3020403
['Pompei'],40.7491267,14.5006415
['Dadu'],26.7321366,67.7718334
['Calaca'],13.9304498,120.813103
['Allentown'],40.6022059,-75.4712794
"['Naples', 'Venice']",33.993011,-118.453011
['Cedar Rapids'],41.9758872,-91.6704053
['Alliance'],42.0971897,-102.8707145
['Americana'],-22.7392463,-47.3306032
['Racine'],42.7260523,-87.7825242
['Playas'],-2.6356397,-80.3913928
['Menlo Park'],37.4519671,-122.1779927
['Tianjin'],39.0856735,117.1951073
['Pittsburg'],40.4416941,-79.9900861
"['Brentwood', 'Best']",35.9709126,-86.8077737
['Durban'],-29.861825,31.009909
['Vero Beach'],27.6387163,-80.3975399
['Canela'],-29.3624657,-50.8134204
['Asahi'],35.7204126,140.6464527
"['Orlando', 'Orlando']",28.5259051,-81.3816526
['Highland Park'],32.831563,-96.80077329849314
['Marlboro'],-41.47447475,173.8330262577606
['Kingswood'],51.4627405,-2.5083916
['Saint Michael'],13.1182985,-59.60157828479271
['Chihuahua'],28.5000001,-106.0000001
['Keller'],32.9299655,-97.2271249
['Fort Myers'],26.640628,-81.8723084
['Ken Caryl'],39.579215500000004,-105.11653009662659
['Littleton'],39.613321,-105.0166498
['Branford'],41.2795414,-72.8150989
['Montevideo'],-34.9058916,-56.1913095
['Foster'],47.4642277,-98.8815333
['Los Ángeles'],34.0536909,-118.242766
['Bratislava'],48.1516988,17.1093063
['Kurgan'],55.7655302,64.5632681
['Palermo'],38.1112268,13.3524434
['HOLIDay'],28.187755,-82.74160807073932
['Uniondale'],40.7031115,-73.5895167364443
['Ellicott City'],39.2673284,-76.7983067
['Bloomfield'],40.7516884,-92.4149074
['Frontera'],40.4023845,-2.217807
['Brant'],42.5883898,-79.0175284
['Morena'],26.166667,77.5
['Tupi'],-22.73198505,-47.530944212326936
['Kearney'],40.4906216,-98.9472344
['Edgewood'],42.6449174,-91.4007896
['Natchez'],31.5604442,-91.403171
['Akashi'],34.6832635,134.9476925
['NOLa'],40.9210826,14.5327402
['Burnaby'],49.2433804,-122.9725459
['Homewood'],41.5573283,-87.6654739
['New Albany'],38.2856247,-85.8241312
"['Yuma', 'San Francisco']",25.7245324,-100.1742768
['Laela'],24.58312935,92.59505839785001
['Leiah'],28.599366699999997,77.315311839927
"['Mesquite', 'Mesquite']",32.8088974,-96.62989953377493
"['Munich', 'Salzburg']",7.0408914,125.5046063
['SEAside'],36.62593,-121.8169383456945
['Peachtree'],37.3384696,-79.8655939
['Salisbury'],51.0690613,-1.7954134
['Mijas'],36.5957471,-4.6375188
['Halifax'],44.648618,-63.5859487
['Valrico'],27.9484265,-82.23621545220522
"['Lens', 'Lens']",50.4291723,2.8319805
['Prince Albert'],53.201097,-105.748901
"['Best', 'Best']",51.510017,5.398661990056466
['Wigan'],53.5457188,-2.6264624
['Newnan'],33.3806716,-84.7996573
"['Berlin', 'Copenhagen']",52.457524,13.3198632
['Fairmont'],43.6521775,-94.4610832
['Xochimilco'],19.2634938,-99.1033663
['Peto'],20.05169585,-88.8286848139603
['Gulu'],2.8763527,32.41905532894401
['Shima'],34.6401861,39.0494106
['Monrovia'],6.328034,-10.797788
['Alhambra'],37.176059949999996,-3.5881102773279347
['Voi'],-3.3976842,38.584327
['Ica'],-14.338611,-75.648333
['Sivas'],39.4191717,37.1012388
['Raub'],3.7912608,101.8534912
['Arles'],43.6776223,4.6309653
['Kabul'],34.5260109,69.1776838
['Altos'],-5.0393915,-42.4611694
['Barstow'],34.8957684,-117.0172077
['Tala'],40.5898491,-5.53579
['Camarillo'],34.2176371,-119.0383541
['Westerly'],41.3775996,-71.8272911
['Oyama'],36.3147373,139.800148
['Rohnert Park'],38.3396367,-122.7010984
['Canyon Lake'],33.6836539,-117.2626151
['Batu'],-7.8711667,112.5269482
['Nazareth'],32.7066301,35.3048161
['Wai'],17.9423742,73.91925349215948
['Hagi'],34.4074815,131.399194
['Overland'],38.7011626,-90.3623381
['Yala'],6.3344846,101.1409694
['Kowloon'],22.3116452,114.1767885
['Fairhope'],30.4975205,-87.8871010697134
['Dundee'],56.4605938,-2.97019
['Petersburg'],59.938732,30.316229
['Wailuku'],20.8894684,-156.5089397899955
['Civitavecchia'],42.0937524,11.7922462
['Menton'],43.7753495,7.5029213
['Warsaw'],52.2319581,21.0067249
['San Bruno'],37.6261715,-122.4332435
['Torres'],-29.3373663,-49.7299648
['Haverhill'],42.7777829,-71.0767724
['Evanston'],42.0447388,-87.6930459
['Buchanan'],39.6733203,-94.794829
['Hartford'],41.7655582,-72.69061276146614
['Mandan'],46.826415,-100.889704
['Mikuni'],62.358238,50.08218
['Torrance'],33.8358492,-118.3406288
['Oconomowoc'],43.1116731,-88.4992659
['Pontiac'],42.6389216,-83.2910468
['Bridgeport'],41.184722300000004,-73.18672053183846
"['Griffin', 'Duncan']",49.7671509,-117.2045059
['Altoona'],40.518681,-78.394736
['Tete'],-15.5205193,32.7682742
['West Allis'],43.0166806,-88.0070315
['Yukon'],63.000147,-136.002502
['Ludlow'],52.3679896,-2.7193114
['El Banco'],9.134331499999998,-73.99553788749085
['Nagar'],19.043620599999997,74.74267631763158
['Woodbury'],42.3775361,-96.0607187
['RamsGate'],51.3334726,1.4196476
"['Orlando', 'Miami']",25.7648301,-80.287746
"['Bend', 'Oregon']",44.0581728,-121.3153096
['Rosenberg'],29.5571825,-95.8085623
"['Houston', 'Dallas']",32.77860145,-96.8073023752226
['Ramos'],43.5215245,-0.8956662
['Bogdanovich'],56.7683407,62.0520774
['Lapa'],-13.250571,-43.410754
"['San Ignacio', 'San Pedro']",-5.0945455,-79.098655
['Kamen'],51.5918019,7.6616804
"['Wedding', 'Long Island']",52.550123,13.34197
['Shangri-La'],27.8717021,99.8365499
['Assis'],-22.6620892,-50.420623
"['Sofia', 'Ariel']",-34.5855384,-58.4820671
"['Amsterdam', 'Barcelona']",52.376762,4.943405494646171
['Ballwin'],38.5936028,-90.5385549
['Diu'],20.7137783,70.9853635
['Sanford'],35.4798757,-79.1802994
['Poole'],50.74020055,-1.9537512539581008
['Kandi'],24.455275450000002,83.7935303140361
['Blenheim'],-41.5118691,173.9545856
"['Brussels', 'Lille']",50.8366182,4.3680437
"['Denver', 'Bakersfield']",35.3738712,-119.0194639
['Four Corners'],39.0200997,-77.0129799
['Baar'],47.997159,8.5629415
['Topeka'],39.049011,-95.677556
['Willimantic'],41.713125,-72.217885
"['Nashville', 'Nashville']",45.522762,-89.024695
['Shali'],45.2732818,0.0389606
['Brockton'],42.0834335,-71.0183787
['Lewisville'],33.046233,-96.994174
['Cognac'],45.6931647,-0.3250175
['Long Branch'],40.3042778,-73.9923596
['Carson City'],39.167717999999994,-119.72343808573555
['Cutler Bay'],25.5783,-80.3377
['Indi'],22.3511148,78.6677428
['Cannes'],43.5515198,7.0134418
['Bootle'],53.4506931,-2.9948834
"['Manhattan Beach', 'Hermosa']",33.89102305,-118.41634209785161
['Mendes'],30.9562518,31.5170889
['Lahore'],31.5656822,74.3141829
['Chato'],-2.6390341,31.7655918
['Pati'],29.3547048,79.94467369931576
['Lorton'],38.7043397,-77.220343
['Epworth'],42.4450016,-90.9320766
"['Buffalo', 'Buffalo', 'Buffalo']",48.8121465,2.3234711
['Pacific Grove'],36.6211374,-121.91779
['Tonk'],26.12214725,75.66375373932236
['Winona'],43.9582272,-91.7807784
['Bergerac'],44.8534568,0.487531
['Nha Trang'],12.2431693,109.1898675
['Sioux Falls'],43.5499749,-96.700327
['Hailin'],44.5646841,129.3804078
['Stamford'],41.072089,-73.54443614832871
['Segovia'],40.9502159,-4.1241494
['Babat'],-3.220707,104.0586265
['Belém'],-1.45056,-48.4682453
['Beloit'],39.458684,-98.108282
['Palmerston North'],-40.356317,175.6112388
['Miyako'],39.6413102,141.9571523
['Enid'],36.3967623,-97.8791341
"['Wedding', 'Madison']",34.894912950000005,-86.44494318472985
"['Lucca', 'Pisa']",43.6842641,10.6089399
['Salzburg'],47.7981346,13.0464806
['BARcelona'],41.3828939,2.1774322
['Sendai'],38.2677554,140.8691498
['Milford'],41.2226155,-73.04622662165758
['Bandung'],-6.9344694,107.6049539
['Delhi'],28.6517178,77.2219388
['Mundelein'],42.263079,-88.0039653
['Morristown'],40.7970384,-74.4809492
['Mannheim'],49.489591,8.467236
['Guilford'],41.2889866,-72.6817616
"['Best', 'Of']",51.510017,5.398661990056466
['Centerville'],31.2578221,-95.9785301
['Lewes'],50.8746139,0.005115324110936268
['Capua'],41.1079984,14.2097176
['La Paz'],-16.4955455,-68.1336229
['Elkridge'],39.2128338,-76.7137155
['Annecy'],45.8992348,6.1288847
['Hat Yai'],7.0026257,100.4577414
['El Segundo'],33.917028,-118.4156337
['Tabas'],33.596031,56.9247263
['Mexicali'],32.6248622,-115.448325
['The Woodlands'],30.1734194,-95.504686
['Tela'],48.1833333,18.3833333
['La Victoria'],-36.5986096,144.6780052
['SpoKane'],47.6571934,-117.4235106
['Wellington'],-41.2887953,174.7772114
['NoLa'],40.9210826,14.5327402
['Freeport'],42.2966861,-89.6212271
['Southbridge'],42.0641046,-72.0304472
['Beersheba'],35.0379118,-81.3192452
['Rize'],41.022809,40.519612
['Alot'],23.7633306,75.5564824
['Burgas'],42.343926,-3.696977
['Bello'],40.9217017,-1.4987972
['Norton'],39.7944702,-99.9100033
"['Amsterdam', 'London']",51.4943829,-0.0053733
['La Madeleine'],50.6565418,3.0678164
"['Cornwall', 'Hudson']",41.444816,-74.0156961
['Los Altos'],42.7811566,-3.620209626541331
['Maplewood'],44.9533351,-92.9953373
['Rota'],36.6228636,-6.3599595
['Secaucus'],40.7899291,-74.0566735
['Winter Park'],28.5977707,-81.3510264
['Elko'],41.1958128,-115.3272864
['Taza'],34.230155,-4.010104
['Kinston'],35.2626635,-77.5816353
['Ruskin'],27.701360299999997,-82.42379802430135
['La Mesa'],33.4151117,-111.8314792
['Metz'],49.1196964,6.1763552
['Perrysburg'],41.5571178,-83.6279321
['Vallejo'],38.1040864,-122.2566367
['Livermore'],37.6820583,-121.7680531
['Riverton'],40.6870011,-95.568169
"['Edinburgh', 'London']",51.55058485,-0.08649087641228065
['Glen Avon'],34.015413,-117.49253294451083
"['Best', 'Bellevue']",43.830488599999995,5.789521681322366
['Tak'],36.5940732,69.7938996
['Country Club'],25.94096615,-80.30999085833386
['Bushey'],51.6441535,-0.3622403
['Bonn'],50.735851,7.10066
['Northport'],40.9040576,-73.34201693018866
['Dyer'],35.4957936,-94.13687377406171
['Fria'],10.363036,-13.581185
['Ogre'],56.8192045,24.6074393
['Kailua'],21.394833,-157.72989134661873
['Dhaka'],23.810651,90.4126466
['Kentwood'],42.8694731,-85.6447492
['Gadsden'],34.010929,-85.9989596
['Yakima'],46.601557,-120.5108421
['Orchards'],45.6878215,-122.5268471632983
['Leander'],30.5586046,-97.8444364
['Tampico'],22.2329889,-97.8614802
['Ocoee'],28.5695186,-81.544117
['Lake Havasu'],34.414006099999995,-114.29112575627876
"['San Diego', 'Bryant']",32.693008,-117.124302
['Bucharest'],44.4361414,26.1027202
['Beckley'],37.7781702,-81.1881557
['Jaú'],-22.293585,-48.559193
['Uji'],34.8933744,135.8059219
['Lourdes'],43.0940904,-0.0464975
['Hikari'],33.9615807,131.9425203
"['Vancouver', 'Portland']",49.2608724,-123.1139529
['Moreno'],-34.6396556,-58.7898326
['Millbrae'],37.598958,-122.4009419
['Saint Petersburg'],59.938732,30.316229
['NAKa'],36.457227,140.4871772
['Tirana'],41.3305141,19.825562857582966
['Progreso'],14.852206,-90.0648909
"['Faro', 'Lagos']",37.15313005,-8.741896477086119
['Miki'],46.2419692,17.5329993
"['Sherman', 'Sydney']",-33.7217596,150.3074665
['Reykjavík'],64.145981,-21.9422367
['Asmara'],15.3389667,38.9326763
['VineyArd'],38.4671207,-121.33475396978551
['Sumter'],28.6689748,-82.076402
['Seatac'],47.4449086,-122.2830842
['Weymouth'],50.6096257,-2.4543424
"['Nashville', 'Buy']",36.1318538,-86.6696926
['Mombasa'],-4.05052,39.667169
"['Virginia', 'Richmond']",37.5385087,-77.43428
['Zamora'],41.6857693,-5.942315018340977
['Johnston'],41.6731523,-93.6973395
"['Best', 'Columbia']",49.2270877,-122.839267
['DeKalb'],41.8903447,-88.7713953
['Valence'],39.4697065,-0.3763353
['Fairbanks'],64.837845,-147.716675
['Midvale'],40.6110589,-111.8999353
['Doral'],25.8195424,-80.3553302
['Aqaba'],29.526702,35.007822
['Sulphur'],30.2365943,-93.3773783
['Winchester'],51.0612766,-1.3131692
"['Paris', 'Ibiza']",38.9816463,1.3037183
['Indianapolis'],39.779801,-86.1394092110328
['Green Valley'],40.4074718,-89.6429794
"['Barcelona', 'Florida']",41.5221081,2.1900635
['Badger'],42.6144147,-94.14607
"['Fountain', 'Georgetown']",6.8107167,-58.1652873
['Jersey City'],40.7281575,-74.0776417
"['Harrison', 'Everett']",47.9810387,-122.1825063
['Lewiston'],46.4195913,-117.0216144
['Alanya'],36.5472591,32.0011182
"['Bali', 'Bangkok']",48.8651958,2.2860445
['Buenos Aires'],-34.6075682,-58.4370894
['Lucaya'],26.52929605,-81.92508564175712
['Rabat'],34.022405,-6.834543
['Forest Hills'],38.2153476,-85.5857931
['Danvers'],42.5750946,-70.9300507
"['Chicago', 'Lincoln']",40.1480324,-89.3633082
['Diamond Bar'],34.0286226,-117.8103367
['Pinole'],38.0043667,-122.2988587
['Hermitage'],59.9412076,30.315486515853937
['Frome'],51.2270558,-2.3192971
['Basel'],47.5581077,7.5878261
"['Dallas', 'Texas']",32.7762719,-96.7968559
['Cranston'],41.7809588,-71.4371257
['Lompoc'],34.6391501,-120.4579409
['Auerbach'],50.5087816,12.400153
['Englewood'],39.6482059,-104.9879641
